Link,ID,name,tag,description,date,developer,price,Recent_Description,Recent_Count,Recent_Percentage,Overall_Description,Overall_Count,Overall_Percentage,review,peak
https://store.steampowered.com/app/2050650/,2050650,Resident Evil 4,"恐怖
动作
生存恐怖
第三人称射击
僵尸
单人
剧情丰富
生存
电影式
黑暗
拟真
重制
资源管理
血腥
冒险
3D
心理恐怖
第三人称
暴力
动作冒险",成功逃脱并战胜死亡的快感。 前所未有的生化灾难“浣熊市事件”六年后...... 成为特务的里昂·斯科特·肯尼迪被派去营救被绑架的总统千金。 里昂踏进被“疯狂”支配之地，他的结局会是…… 一场生与死、恐怖与感情瞬间交错的严酷营救剧即将揭开帷幕。 透过直观的操作和最新的画面，以及再构成的故事重生为全新的生存恐怖体验。,2023 年 3 月 23 日,"CAPCOM Co., Ltd.",732.0,好评如潮,2393,97.0,好评如潮,84472,97.0,111172
https://store.steampowered.com/app/814380/,814380,Sekiro™: Shadows Die Twice - GOTY Edition,"类魂系列
困难
动作
单人
忍者
潜行
冒险
第三人称
开放世界
剧情丰富
暴力
氛围
暗杀
黑暗奇幻
砍杀
角色扮演
血腥
好评原声音轨
节奏
黑暗",进入由打造了《黑暗之魂》系列的知名开发商FromSoftware倾力制作的全新冒险，用智慧和力量斩开复仇之路。 决死复仇，夺回荣誉，智杀强敌。,2019 年 3 月 21 日,FromSoftware,268.0,特别好评,3771,94.0,好评如潮,200027,95.0,124334
https://store.steampowered.com/app/1049590/,1049590,永恒轮回,"免费开玩
动漫
多人在线战术竞技
多人
生存
玩家对战
战斗
俯视
制作
动作
3D
策略
战术
角色自定义
独立
试验性
指向点击
抢先体验
色情内容
大型多人在线角色扮演",永恒轮回是一款采用俯视视角免费的竞技生存游戏。 体验制作、狩猎、战斗和各种风格迥异的角色 通过生存策略和精彩刺激的战斗玩法，成为生存实验中最后的幸存者！,2023 年 7 月 19 日,Nimble Neuron,83.0,多半好评,623,74.0,多半好评,55568,78.0,52288
https://store.steampowered.com/app/990080/,990080,霍格沃茨之遗,"魔法
奇幻
开放世界
单人
冒险
角色扮演
角色自定义
探索
剧情丰富
第三人称
动作冒险
氛围
动作角色扮演
动作
战斗
选择取向
解谜
好评原声音轨
黑暗
阖家",《霍格沃茨之遗》是一款沉浸式开放世界动作角色扮演游戏。这回，你将在魔法世界中扮演“你自己”，亲手书写属于自己的传奇。,2023 年 2 月 10 日,Avalanche Software,98.0,特别好评,2655,85.0,特别好评,187257,91.0,527652
https://store.steampowered.com/app/774171/,774171,Muse Dash,"音乐
节奏
动漫
可爱
色情内容
女性主角
休闲
好评原声音轨
单人
2D
彩色
独立
动作
动漫色情
困难
欢乐
街机
唯美
裸露
成人",狂拽跑酷和传统音游结合的世界 ★★★ —— 《 Muse Dash 》!!,2019 年 6 月 20 日,peropero,228.0,特别好评,1140,92.0,特别好评,95184,90.0,0
https://store.steampowered.com/app/1465360/,1465360,SnowRunner,"模拟
汽车模拟
冒险
探索
驾驶
拟真
多人
沙盒
开放世界
第一人称
第三人称
沉浸式模拟
氛围
雪
竞速
自然
物理
ATV
玩家对战环境
团队导向",做好准备，迎接下一代越野体验吧！ 驾驶强力载具，克服各种极端户外环境，完成诸多挑战任务。您可以独力驰骋，也可以叫上最多三位好友一起欢乐！,2021 年 5 月 17 日,Saber Interactive,12.0,特别好评,700,89.0,特别好评,26721,89.0,11142
https://store.steampowered.com/app/4000/,4000,Garry's Mod,"沙盒
可模组化
多人
物理
建造
休闲
单人
欢乐
第一人称
在线合作
合作
第一人称射击
模拟
动作
射击
喜剧
独立
玩家对战
拟真
探索",Garry's Mod is a physics sandbox. There aren't any predefined aims or goals. We give you the tools and leave you to play.,2006 年 11 月 29 日,Facepunch Studios,36.0,好评如潮,8781,96.0,好评如潮,910014,96.0,73750
https://store.steampowered.com/app/1240440/,1240440,Halo Infinite,"免费开玩
第一人称射击
多人
单人
射击
动作
第一人称
科幻
开放世界
合作
玩家对战
竞技
剧情丰富
太空
冒险
外星人
故事架构丰富 
电影式
氛围
原声音轨",作为游戏界最具代表性的传奇之一，Halo 如今的规模胜过以往任何时候。该游戏具有宏大的开放世界战役，给予玩家丰富多样的免费多人游戏体验。 ,2021 年 11 月 15 日,343 Industries,399.0,褒贬不一,1289,66.0,多半好评,169905,70.0,256619
https://store.steampowered.com/app/1336980/,1336980,信長之野望･新生,"战争游戏
即时战术
大战略
沉浸式模拟
即时战略
策略
历史
架空历史
剧情丰富
战术
模拟
资源管理
单人
重玩价值
军事
3D
欲罢不能
好评原声音轨
史诗级",深思熟虑的“活生生武将”！体验“真真切切的战国”吧！与个性鲜明的家臣们君臣一体推动历史吧！这就是历史模拟游戏之巅峰“信长之野望”系列的最新作，KOU SHIBUSAWA 40周年纪念作品。,2022 年 7 月 20 日,"KOEI TECMO GAMES CO., LTD.",251.0,多半好评,40,77.0,多半好评,1663,73.0,11717
https://store.steampowered.com/app/880940/,880940,Pummel Party,"多人
欢乐
在线合作
4 人本地
棋盘游戏
社交聚会游戏
休闲
小游戏
本地多人
合作
社交聚会
本地合作
动作
独立
喜剧
桌上游戏
控制器
血腥
彩色
单人",《Pummel Party》是一款支持 4-8 位玩家的在线和本地多人派对游戏。Pummel 好友或 AI 可以在图板模式下使用各种各样荒唐爆笑的物品，在独特的迷你游戏合集中相互竞争，摧毁友谊。,2018 年 9 月 20 日,Rebuilt Games,58.0,特别好评,373,85.0,特别好评,38743,89.0,20334
https://store.steampowered.com/app/244850/,244850,Space Engineers,"太空
沙盒
建造
开放世界生存制作
多人
生存
模拟
开放世界
物理
制作
破坏
合作
未来
独立
科幻
单人
动作
策略
冒险
抢先体验",游戏介绍 太空工程师 《太空工程师》是一款开放世界的沙盒类游戏，创造和探索是这款游戏的特色。,2019 年 2 月 28 日,Keen Software House,22.0,特别好评,496,89.0,特别好评,91737,89.0,23867
https://store.steampowered.com/app/2429860/,2429860,妹相随～黑白世界的缤纷冒险～,"色情内容
动漫色情
可爱
动漫
角色扮演
裸露
日系角色扮演
2D
单人
工作场所不宜
第一人称射击
成人
独立
欢乐
视觉小说
心理恐怖",生在奇幻世界的你，梦想着长大后像你的父亲一样，成为一名著名的冒险者。,2024 年 3 月 22 日,Inusuku,0,好评如潮,2906,96.0,好评如潮,2906,96.0,5043
https://store.steampowered.com/app/597180/,597180,旧世界 Old World,"策略
模拟
大战略
历史
多人
4X
回合战略
战争
战术
管理
经济
沙盒
单人
回合制
合作
军事
可模组化
重玩价值
外交
架空历史",《旧世界》是一款革命性的历史策略游戏。在这款游戏中，你将带领你世代传承的王朝与别国竞争。你可以发动大规模战争、操纵你的宫廷、建立一个帝国——或者看着它土崩瓦解。你会留下什么遗产？,2022 年 5 月 18 日,Mohawk Games,79.0,特别好评,74,83.0,特别好评,2820,81.0,3565
https://store.steampowered.com/app/393380/,393380,Squad,"军事
拟真
第一人称射击
多人
战术
团队导向
射击
战争
第一人称
动作
大型多人在线
策略
现代
模拟
基地建设
战争游戏
开放世界
沉浸式模拟
氛围
玩家对战",Squad（战术小队）是一款战术第一人称射击，通过团队合作、持续沟通和逼真的游戏玩法提供真实的战斗体验。旨在通过 100 人大型战场、步兵与载具联合作战、基地建设和集成的 VOIP语音沟通系统拉近射击游戏与军事模拟体验之间的距离。,2020 年 9 月 23 日,Offworld,159.0,特别好评,2073,80.0,特别好评,126850,83.0,26032
https://store.steampowered.com/app/518790/,518790,《猎人：荒野的召唤™》,"狩猎
开放世界
多人
第一人称
模拟
自然
放松
潜行
沙盒
拟真
生存
在线合作
第一人称射击
美国
合作
步行模拟
沉浸式模拟
体育
射击
控制器",在这个风光旖旎又栩栩如生的开放世界中，体验与众不同、身临其境的狩猎游戏——我们与游戏社区携手合作，定期更新。可选择投身于单人狩猎模式，或与好友分享终极狩猎体验。,2017 年 2 月 16 日,Expansive Worlds,925.0,特别好评,1423,90.0,特别好评,128723,88.0,23480
https://store.steampowered.com/app/397540/,397540,无主之地3,"角色扮演
刷宝射击游戏
多人
第一人称射击
动作
刷宝
在线合作
开放世界
合作
射击
单人
合作战役
血腥
第一人称
暴力
冒险
裸露
喜剧
好评原声音轨
史诗级",射击夺宝游戏的鼻祖回归了，为您带来无穷无尽的枪械和一场躁动无限的全新冒险旅途！扮演四位全新的秘藏猎人之一，在新世界中横行霸道并击败敌人吧！每一位都拥有颇具深度的技能树、能力以及自订选项。您可以单人游玩或是和好友一同与疯狂的敌人作战夺取成堆的战利品，并从星系最为残忍的邪教领袖手中拯救家园。,2020 年 3 月 13 日,Gearbox Software,179.0,特别好评,1090,83.0,特别好评,101998,85.0,93597
https://store.steampowered.com/app/244210/,244210,神力科莎 Assetto Corsa,"竞速
汽车模拟
模拟
驾驶
多人
拟真
虚拟现实
体育
可模组化
控制器
开放世界
物理
单人
第一人称
重玩价值
独立
动作
3D 视觉
TrackIR
人工智能",《神力科莎 Assetto Corsa》1.16版本推出了全新镭射扫描“Laguna Seca“赛道，7款全新车型，当中包括了备受期待的阿尔法·罗密欧Giulia Quadrifoglio！请查看更新日志，获取更多信息！,2014 年 12 月 19 日,Kunos Simulazioni,259.0,特别好评,2149,91.0,特别好评,93101,92.0,19228
https://store.steampowered.com/app/1144400/,1144400,千恋＊万花,"视觉小说
工作场所不宜
恋爱模拟
休闲
动漫
冒险
可爱
爱情
第一人称
多结局
剧情丰富
第三人称射击
单人
好评原声音轨
选择取向
动作
喜剧
阖家
血腥
科幻",《千恋＊万花》是日本美少女游戏品牌Yuzusoft（柚子社）2016年制作的一款和风恋爱题材作品。本作发售后展现出了势如破竹的高人气，并获得萌系游戏大赏的年度准大奖以及Getchu美少女游戏大赏中获得综合类排名第一的殊荣，在剧本、系统、图像、音乐、影片、角色等多个奖项中也均有斩获。,2020 年 2 月 14 日,YUZUSOFT,88.0,好评如潮,953,98.0,好评如潮,19212,99.0,2992
https://store.steampowered.com/app/976730/,976730,Halo: The Master Chief Collection,"好评原声音轨
第一人称射击
经典
多人
科幻
剧情丰富
合作
第一人称
史诗级
射击
动作
单人
外星人
故事架构丰富 
唯美
太空
氛围
冒险
恐怖
在线合作",士官长横跨 6 款游戏的经典英雄旅程，现在合而为一推出 PC 版。无论您是长期支持的粉丝，或是第一次与斯巴达战士 117 打照面，《光环：士官长合集》绝对能满足您，提供最棒的光环体验。,2019 年 12 月 3 日,343 Industries,399.0,特别好评,1962,92.0,特别好评,204039,92.0,93305
https://store.steampowered.com/app/985810/,985810,GrandChase,"动作
玩家对战环境
玩家对战
免费开玩
动作角色扮演
休闲
在线合作
砍杀
角色自定义
2D 格斗
多人
剧情丰富
控制器
清版动作
动漫
2.5D
奇幻
可爱
3D 格斗
大型多人在线",Grand Chase is a free side-scrolling online action RPG with anime inspired graphics. Enjoy exciting adventures in dungeons and PvP with unique characters.,2021 年 7 月 27 日,KOG,0,特别好评,161,86.0,褒贬不一,22124,60.0,79883
https://store.steampowered.com/app/2487060/,2487060,Anonymous Hacker Simulator,"模拟
黑客
打字
沉浸式模拟
沙盒
犯罪
推理
潜行
生活模拟
3D
第一人称
独立
赛博朋克
单人
拟真
工作模拟",扮演一名技术娴熟的匿名黑客，踏上揭开隐藏在一个邪恶组织监控民用数据和实施大规模监控计划背后的真相的任务。,2024 年 4 月 3 日,Sicarius,184.0,特别好评,217,85.0,特别好评,217,85.0,920
https://store.steampowered.com/app/2426960/,2426960,魔灵召唤: 天空之役,"免费开玩
策略
角色扮演
即时战略
策略角色扮演
战术角色扮演
回合战略
回合制战术
玩家对战
即时战术
玩家对战环境
教程
故事架构丰富 
回合制战斗
奇幻
彩色
动漫
电影式
多人
团队角色扮演",吸引全世界召唤师的全球著名角色扮演手游 围绕着魔力石和水晶展开的无休止的战斗，邀请各位召唤师来到天空竞技场！ 使用1500多种魔灵，打造专属队伍和战略，在战斗中取胜吧。 在愉快地思考无数必胜战略的过程中，成长为珍贵同伴的魔灵们将布满天空之城。,2024 年 1 月 7 日,Com2uS,0,褒贬不一,359,68.0,多半好评,4671,70.0,19050
https://store.steampowered.com/app/1955830/,1955830,东方冰之勇者记,"动漫
弹幕射击
女性主角
轻度 Rogue
横向滚屏
平台游戏
日系角色扮演
重玩价值
可爱
独立
剧情丰富
2D
角色扮演
单人
动作
冒险
射击
动作冒险
战斗
剧情",《东方冰之勇者记》是由「GAMEPULSE 游戏脉冲」开发的东方同人游戏。 在游戏中，玩家需要操控东方人气角色「琪露诺」化身为冰之勇者，踏上对抗邪恶力量、解放幻想乡，并最终拯救珍重之人的旅途。交流群：739579801,2024 年 4 月 3 日,GAMEPULSE 游戏脉冲,44.9,好评如潮,737,95.0,好评如潮,2461,97.0,1161
https://store.steampowered.com/app/1361210/,1361210,战锤40K：暗潮,"战锤 40K
血腥
在线合作
冒险
玩家对战环境
多人
第一人称射击
射击
砍杀
生存恐怖
合作
第一人称
角色自定义
动作
暴力
氛围
科幻
黑暗奇幻
刷宝射击游戏
恐怖",枪林弹雨，血雨腥风。在这款激烈残酷的动作射击游戏中，你将击杀无数嗜血凶恶的敌人，夺回巢都特提恩。《战锤40K：暗潮》是一款全新多人合作游戏，由曾开发《战锤：末世鼠疫》系列、屡获殊荣的团队——肥鲨（Fatshark）倾力打造，将带给你全新的游戏体验！ 特提恩衰落之际，正名之战打响之时。,2022 年 11 月 30 日,Fatshark,121.68,多半好评,584,71.0,褒贬不一,76885,67.0,107450
https://store.steampowered.com/app/386360/,386360,SMITE®,"免费开玩
多人在线战术竞技
多人
动作
第三人称
策略
神话
大型多人在线角色扮演
团队导向
怀旧
竞技
动漫
玩家对战
合作
电竞
大型多人在线
角色扮演
休闲
冒险
策略角色扮演",和三千五百多万名玩家一起在众神的战场中战个痛快！挥舞托尔的雷神之锤；以美杜莎之力石化你的敌人；你也可以从超过100位神话人物中选择你想发挥的神圣之力。化身神明并马上开始免费游戏吧！,2015 年 9 月 8 日,Titan Forge Games,163.0,多半好评,740,74.0,多半好评,116448,79.0,31169
https://store.steampowered.com/app/1229240/,1229240,宿命残响（Chained Echoes）,"角色扮演
独立
像素图形
回合制
日系角色扮演
回合制战斗
复古
探索
2D
剧情丰富
机甲
团队角色扮演
奇幻
动漫
开放世界
好评原声音轨
冒险
单人
角色自定义
LGBTQ+",举起宝剑，吟唱魔法，驾驶天铠。宿命残响是一款16位像素风格的角色扮演游戏，设定于机甲与巨龙并存的奇幻世界。,2022 年 12 月 8 日,Matthias Linda,238.0,多半好评,119,79.0,特别好评,5283,90.0,2198
https://store.steampowered.com/app/766570/,766570,Russian Fishing 4,"钓鱼
免费开玩
模拟
多人
自然
拟真
放松
制作
沉浸式模拟
第一人称
体育
氛围
单人
开放世界
生存
大型多人在线
休闲
冒险
角色扮演
阖家","Russian Fishing 4 is a fishing simulator with RPG elements. There is no story line and the whole process is based on the concept of an open, free to roam and free to play game.",2021 年 11 月 10 日,FishSoft LLC,0,多半差评,2157,23.0,褒贬不一,61531,47.0,23159
https://store.steampowered.com/app/1962660/,1962660,Call of Duty®: Modern Warfare® II,"动作
第一人称射击
多人
单人
射击
战争
军事
在线合作
血腥
玩家对战
剧情丰富
LGBTQ+
战术
合作
暴力
拟真
氛围
第三人称
第三人称射击
第一人称",《使命召唤®：现代战争®II 2022》将玩家带入了一场前所未有的全球冲突，141特遣队的标志性队员们即将回归。,2022 年 10 月 27 日,Infinity Ward,446.0,多半差评,227,22.0,差评如潮,4904,18.0,0
https://store.steampowered.com/app/1562430/,1562430,《渔帆暗涌》,"探索
钓鱼
洛夫克拉夫特式
冒险
开放世界
悬疑
库存管理
角色扮演
氛围
模拟
心理恐怖
单人
恐怖
风格化
生存恐怖
心理
剧情丰富
3D
航海
独立",《渔帆暗涌》是一款有汹涌暗流的单人钓鱼冒险游戏。出售你的渔获，升级船只，并在深海中挖掘出埋藏已久的秘密。探索一个神秘的群岛，最终明白有些事情为什么还是忘掉为妙。,2023 年 3 月 30 日,Black Salt Games,159.0,特别好评,771,94.0,好评如潮,25135,95.0,12686
